|ha|outdoors|dome|grass|temp|wind|spread|ou|implied|points-per-game_currseason|points-per-game_lastseason|red-zone-scoring-attempts-per-game_currseason|red-zone-scoring-attempts-per-game_lastseason|opponent-red-zone-scoring-attempts-per-game_currseason|opponent-red-zone-scoring-attempts-per-game_lastseason|opponent-points-per-game_currseason|opponent-points-per-game_lastseason|yards-per-game_currseason|yards-per-game_lastseason|opponent-yards-per-game_currseason|opponent-yards-per-game_lastseason|first-downs-per-game_currseason|first-downs-per-game_lastseason|third-downs-per-game_currseason|third-downs-per-game_lastseason|opponent-third-downs-per-game_currseason|opponent-third-downs-per-game_lastseason|third-down-conversions-per-game_currseason|third-down-conversions-per-game_lastseason|opponent-third-downs-per-game_currseason|opponent-third-downs-per-game_lastseason|opponent-first-downs-per-game_currseason|opponent-first-downs-per-game_lastseason|third-down-conversion-percentage_currseason|third-down-conversion-percentage_lastseason|opponent-third-down-conversion-percentage_currseason|opponent-third-down-conversion-percentage_lastseason|pass-attempts-per-game_currseason|pass-attempts-per-game_lastseason|opponent-pass-attempts-per-game_currseason|opponent-pass-attempts-per-game_lastseason|rushing-attempts-per-game_currseason|rushing-attempts-per-game_lastseason|opponent-rushing-attempts-per-game_currseason|opponent-rushing-attempts-per-game_lastseason
10|0.0|1.0|0.0|1.0|0.6981517285172719|0.4862295731793668|0.660377358490566|0.4269380920763042|0.305355887330946|0.35918367346938773|0.7791666666666668|0.41428571428571426|0.9285714285714287|0.38571428571428573|0.5416666666666665|0.41020408163265304|0.3313253012048193|0.5062700964630225|0.5665748393021122|0.43649517684887457|0.3143695014662755|0.5838709677419355|0.5693430656934304|0.5818181818181819|0.5744680851063833|0.5909090909090909|0.44186046511627897|0.3666666666666667|0.6976744186046513|0.5909090909090909|0.44186046511627897|0.4967741935483871|0.40909090909090895|0.48124999999999996|0.6467049494120864|0.47384615384615386|0.56502280259468|0.5096774193548387|0.4703196347031964|0.49193548387096775|0.3776223776223775|0.563265306122449|0.5536723163841808|0.5142857142857142|0.4415584415584415
11|0.0|1.0|0.0|1.0|0.6148556840368982|0.6483060975724891|0.6132075471698113|0.2205140316912253|0.2598008710530356|0.42448979591836733|0.27499999999999997|0.45714285714285713|0.4285714285714285|0.48571428571428565|0.33333333333333326|0.44081632653061226|0.1987951807228917|0.487459807073955|0.26813590449954106|0.5270096463022508|0.33313782991202334|0.5419354838709678|0.34306569343065685|0.6090909090909091|0.6382978723404253|0.6181818181818182|0.9302325581395348|0.39166666666666666|0.34883720930232553|0.6181818181818182|0.9302325581395348|0.5870967741935483|0.20454545454545436|0.49104477611940295|0.2704402515723272|0.5352941176470588|0.386358099878197|0.5596774193548387|0.6301369863013699|0.5548387096774193|0.6153846153846154|0.4775510204081632|0.2655367231638417|0.5693877551020408|0.40909090909090917
12|0.0|1.0|0.0|1.0|0.8902836051610189|0.41896173780343887|0.46226415094339623|0.3046233408365011|0.4359254038110093|0.5020408163265306|0.5916666666666668|0.48571428571428565|0.6071428571428571|0.5142857142857142|0.25|0.4816326530612245|0.4036144578313253|0.6114147909967845|0.4940312213039486|0.6257234726688102|0.2938416422287389|0.6645161290322581|0.4598540145985399|0.5863636363636364|0.42553191489361675|0.6090909090909091|0.6279069767441858|0.3833333333333333|0.5581395348837208|0.6090909090909091|0.6279069767441858|0.6548387096774193|0.23863636363636354|0.4992248062015503|0.5759758029670172|0.49104477611940295|0.52118210834215|0.5435483870967742|0.4383561643835614|0.582258064516129|0.3146853146853146|0.6122448979591836|0.4350282485875705|0.5673469387755101|0.5064935064935066
13|0.0|1.0|0.0|0.0|0.6422289749439845|0.45500632850502115|0.6132075471698113|0.34588925175733864|0.31433429006921565|0.5020408163265306|0.46666666666666673|0.41428571428571426|0.5000000000000001|0.38571428571428573|0.16666666666666663|0.39183673469387753|0.07228915662650592|0.5853697749196142|0.6152433425160697|0.4766881028938907|0.0|0.6516129032258065|0.5182481751824817|0.6|0.36170212765957466|0.6136363636363636|0.581395348837209|0.45|0.4651162790697674|0.6136363636363636|0.581395348837209|0.5709677419354838|0.045454545454545414|0.5727272727272728|0.5070754716981132|0.5392592592592592|0.15025037217485404|0.5806451612903225|0.46118721461187207|0.5274193548387097|0.3496503496503496|0.5469387755102041|0.42937853107344637|0.5428571428571428|0.33766233766233755
14|0.0|1.0|0.0|1.0|0.8145552037326254|0.5810382621965612|0.3584905660377359|0.5835669280880631|0.6375923096537529|0.6469387755102041|0.625|0.6|0.7499999999999999|0.39999999999999997|0.5416666666666665|0.42448979591836733|0.6084337349397589|0.5855305466237942|0.5835629017447199|0.4972668810289389|0.46744868035190623|0.6838709677419355|0.6496350364963503|0.5636363636363637|0.36170212765957466|0.6409090909090909|0.32558139534883734|0.4916666666666667|0.5348837209302326|0.6409090909090909|0.32558139534883734|0.532258064516129|0.3295454545454548|0.6661290322580645|0.5831367924528301|0.5163120567375886|0.28880986994617075|0.5241935483870968|0.5936073059360729|0.5064516129032258|0.22377622377622375|0.5795918367346938|0.4802259887005649|0.5693877551020408|0.4480519480519478
15|0.0|1.0|0.0|1.0|0.7123734966604349|0.45500632850502115|0.5566037735849056|0.3866549143496889|0.38470450239779985|0.5224489795918367|0.05833333333333329|0.42857142857142855|0.0|0.45714285714285713|0.41666666666666674|0.6|0.3554216867469878|0.570096463022508|0.03535353535353547|0.6282958199356913|0.2662756598240468|0.6129032258064516|0.06569343065693434|0.6272727272727273|0.46808510638297873|0.5954545454545455|0.6046511627906974|0.39166666666666666|0.16279069767441856|0.5954545454545455|0.6046511627906974|0.667741935483871|0.3068181818181819|0.47681159420289854|0.14030358916158314|0.5343511450381679|0.4272228989037756|0.4951612903225806|0.273972602739726|0.5064516129032258|0.3146853146853146|0.6428571428571428|0.31638418079096065|0.6775510204081633|0.5389610389610389
16|0.0|1.0|0.0|0.0|0.5878820389709027|0.5997544082425733|0.6698113207547169|0.24174487656007582|0.21305468680397155|0.32653061224489793|0.46666666666666673|0.14285714285714285|0.3928571428571429|0.5714285714285714|0.29166666666666674|0.4897959183673469|0.29518072289156627|0.5192926045016077|0.3810835629017446|0.6270096463022508|0.1577712609970674|0.6451612903225806|0.4744525547445253|0.8181818181818182|0.34042553191489366|0.5454545454545454|0.581395348837209|0.75|0.44186046511627897|0.5454545454545454|0.581395348837209|0.6774193548387096|0.261363636363636|0.7|0.49190313474966585|0.4666666666666666|0.47716876437948286|0.3870967741935484|0.2283105022831049|0.5806451612903225|0.37062937062937085|0.9591836734693877|0.6779661016949152|0.5306122448979591|0.40909090909090917
17|0.0|0.0|1.0|0.0|0.6422289749439845|0.0|0.6698113207547169|0.5061229928559281|0.33216519837448366|0.14285714285714285|0.4583333333333332|0.2857142857142857|0.4642857142857143|0.5714285714285714|0.375|0.4081632653061224|0.5301204819277109|0.342443729903537|0.36822773186409563|0.5064308681672026|0.42932551319648105|0.4193548387096774|0.3795620437956204|0.5909090909090909|0.5744680851063833|0.6363636363636364|0.32558139534883734|0.25|0.39534883720930236|0.6363636363636364|0.32558139534883734|0.5483870967741935|0.5227272727272727|0.3230769230769231|0.3409898824172821|0.6|0.4865427684570347|0.5806451612903225|0.21461187214611854|0.7419354838709677|0.3496503496503496|0.36734693877551017|0.7796610169491522|0.32653061224489793|0.48051948051948035
18|0.0|0.0|1.0|0.0|0.6422289749439845|0.0|0.5943396226415094|0.5643629402397052|0.42747461933577513|0.6122448979591836|0.4333333333333333|0.42857142857142855|0.4642857142857143|0.5714285714285714|0.33333333333333326|0.8571428571428571|0.37349397590361433|0.6061093247588424|0.18319559228650162|0.6414790996784566|0.25219941348973607|0.5483870967741935|0.197080291970803|0.7272727272727273|0.31914893617021267|0.5454545454545454|0.418604651162791|0.5|0.2325581395348838|0.5454545454545454|0.418604651162791|0.7741935483870968|0.20454545454545436|0.5249999999999999|0.2704402515723272|0.9333333333333332|0.312290651644336|0.5161290322580645|0.24200913242009126|0.564516129032258|0.25874125874125875|0.5510204081632653|0.384180790960452|0.5510204081632653|0.38311688311688297
19|0.0|1.0|0.0|1.0|0.5481841331545897|0.5997544082425733|0.7641509433962264|0.3046233408365011|0.14534351988505267|0.3469387755102041|0.41250000000000003|0.2857142857142857|0.5000000000000001|0.8571428571428571|0.20833333333333326|0.7142857142857142|0.10843373493975905|0.3520900321543408|0.20569329660238767|0.6189710610932476|0.018181818181818077|0.5806451612903225|0.2116788321167884|0.6818181818181819|0.4893617021276597|0.7272727272727273|0.4883720930232558|0.41666666666666663|0.34883720930232553|0.7272727272727273|0.4883720930232558|0.5483870967741935|0.11363636363636331|0.4666666666666666|0.3269501548859477|0.6124999999999999|0.27281010869262|0.5967741935483871|0.4748858447488584|0.46774193548387094|0.6433566433566433|0.44897959183673464|0.192090395480226|0.6326530612244897|0.0
20|0.0|1.0|0.0|1.0|0.5613140511451257|0.5810382621965612|0.2924528301886793|0.5061229928559281|0.6607060367361838|0.8571428571428571|0.6041666666666665|0.5714285714285714|0.5714285714285713|0.42857142857142855|0.8749999999999998|0.5714285714285714|0.674698795180723|0.6414790996784566|0.4609733700642793|0.6334405144694534|0.3888563049853371|0.7741935483870968|0.43795620437956173|0.5454545454545454|0.34042553191489366|0.5454545454545454|0.5348837209302326|0.6666666666666666|0.5348837209302326|0.5454545454545454|0.5348837209302326|0.4838709677419355|0.5681818181818181|0.9333333333333332|0.5941167731392067|0.5833333333333334|0.46870220618537783|0.564516129032258|0.42465753424657526|0.43548387096774194|0.3846153846153846|0.5510204081632653|0.3615819209039548|0.5102040816326531|0.7207792207792207
21|0.0|0.0|0.0|0.0|0.6422289749439845|0.0|0.4716981132075472|0.2628383006253232|0.410471501175658|0.3469387755102041|0.24999999999999994|0.2857142857142857|0.2857142857142857|0.8571428571428571|0.45833333333333326|0.6938775510204082|0.5722891566265061|0.45819935691318325|0.14370982552800737|0.617363344051447|0.425806451612903|0.5483870967741935|0.197080291970803|0.6818181818181819|0.31914893617021267|0.5|0.3720930232558137|0.3333333333333333|0.34883720930232553|0.5|0.3720930232558137|0.8387096774193548|0.5000000000000002|0.3733333333333333|0.3992213237496256|0.6363636363636364|0.5731686097094133|0.6451612903225806|0.2557077625570774|0.3870967741935484|0.4125874125874125|0.5306122448979591|0.32768361581920913|0.836734693877551|0.5259740259740258
22|0.0|1.0|0.0|1.0|0.7266903954551281|0.5810382621965612|0.3867924528301887|0.2628383006253232|0.48595190286755885|0.7142857142857142|0.4958333333333333|0.8571428571428571|0.5357142857142857|0.14285714285714285|0.7916666666666665|0.32653061224489793|0.4156626506024096|0.6189710610932476|0.26308539944903586|0.5192926045016077|0.5753665689149561|0.5483870967741935|0.35766423357664223|0.7272727272727273|0.46808510638297873|0.8181818181818182|0.9534883720930232|0.5833333333333333|0.4883720930232558|0.8181818181818182|0.9534883720930232|0.6451612903225806|0.7727272727272727|0.6124999999999999|0.48191232798978567|0.7|0.6992038460607723|0.46774193548387094|0.29680365296803646|0.3870967741935484|0.8181818181818179|0.6326530612244897|0.5819209039548023|0.9591836734693877|0.6038961038961039
23|0.0|1.0|0.0|0.0|0.5745469515139753|0.41896173780343887|0.5754716981132075|0.34588925175733864|0.34983337927589675|0.4693877551020408|0.6125|0.5714285714285714|0.4285714285714285|0.2857142857142857|0.5833333333333333|0.14285714285714285|0.7409638554216867|0.4646302250803859|0.4416896235078056|0.342443729903537|0.5395894428152495|0.6451612903225806|0.3722627737226276|0.6363636363636364|0.5744680851063833|0.5909090909090909|0.7441860465116275|0.41666666666666663|0.34883720930232553|0.5909090909090909|0.7441860465116275|0.4193548387096774|0.6136363636363635|0.5|0.2939567951873121|0.3230769230769231|0.6948585544938322|0.3548387096774194|0.2922374429223744|0.5806451612903225|0.1538461538461542|0.7959183673469387|0.6497175141242937|0.36734693877551017|1.0000000000000002
24|0.0|1.0|0.0|1.0|0.5878820389709027|0.4862295731793668|0.5849056603773585|0.5061229928559281|0.410471501175658|0.5714285714285714|0.3|0.42857142857142855|0.1785714285714285|0.42857142857142855|0.6666666666666667|0.2857142857142857|0.5602409638554217|0.6334405144694534|0.05004591368227751|0.5064308681672026|0.701466275659824|0.4838709677419355|0.10948905109489049|0.5454545454545454|0.42553191489361675|0.4545454545454546|0.558139534883721|0.41666666666666663|0.09302325581395354|0.4545454545454546|0.558139534883721|0.4838709677419355|0.5568181818181819|0.5833333333333334|0.08051274665130348|0.13999999999999999|0.3082880360681366|0.43548387096774194|0.4931506849315068|0.5161290322580645|0.6083916083916083|0.5102040816326531|0.0|0.4081632653061224|0.4870129870129869
25|0.0|0.0|1.0|0.0|0.6422289749439845|0.0|0.5188679245283019|0.34588925175733864|0.4019180573270479|0.4081632653061224|0.4333333333333333|0.5714285714285714|0.3571428571428571|0.8571428571428571|0.375|0.4897959183673469|0.4518072289156626|0.5064308681672026|0.3521579430670341|0.6543408360128617|0.25219941348973607|0.5483870967741935|0.35766423357664223|0.6363636363636364|0.44680851063829774|0.5909090909090909|0.5348837209302326|0.5|0.5581395348837208|0.5909090909090909|0.5348837209302326|1.0|0.20454545454545436|0.6|0.5654659805603202|0.6461538461538462|0.5793136922696507|0.7419354838709677|0.3013698630136985|0.7741935483870968|0.39860139860139876|0.32653061224489793|0.3898305084745761|0.5510204081632653|0.37662337662337664
26|0.0|1.0|0.0|1.0|0.6422289749439845|0.32415304878624457|0.44339622641509435|0.3663334787947754|0.4776924398400598|0.4897959183673469|0.5708333333333333|0.5714285714285714|0.3928571428571429|0.2857142857142857|0.5833333333333333|0.3469387755102041|0.43975903614457834|0.6270096463022508|0.4853076216712582|0.3520900321543408|0.3413489736070381|0.6774193548387096|0.4598540145985399|0.5454545454545454|0.44680851063829774|0.6818181818181819|0.6046511627906974|0.3333333333333333|0.5116279069767442|0.6818181818181819|0.6046511627906974|0.5806451612903225|0.3181818181818181|0.4666666666666666|0.516295025728988|0.4666666666666666|0.4632800745145804|0.5806451612903225|0.5342465753424657|0.5967741935483871|0.48951048951048914|0.5306122448979591|0.384180790960452|0.44897959183673464|0.4935064935064932
27|0.0|1.0|0.0|0.0|0.5481841331545897|0.5997544082425733|0.6320754716981132|0.8244927999056118|0.5105506651589214|0.4897959183673469|0.6958333333333333|0.8571428571428571|0.6785714285714287|0.8571428571428571|0.5|0.4897959183673469|0.3493975903614458|0.6543408360128617|0.629935720844812|0.7845659163987139|0.5501466275659823|1.0|0.5985401459854014|0.5909090909090909|0.36170212765957466|0.6363636363636364|0.4883720930232558|0.5|0.6046511627906976|0.6363636363636364|0.4883720930232558|0.8064516129032258|0.659090909090909|0.6461538461538462|0.6591981132075471|0.19999999999999998|0.9091779713810189|0.7741935483870968|0.44292237442922366|0.7903225806451613|0.6993006993006992|0.5510204081632653|0.48587570621468923|0.4081632653061224|0.357142857142857
28|0.0|1.0|0.0|1.0|0.6284927391102815|0.45500632850502115|0.5566037735849056|0.34588925175733864|0.3673446575875696|0.5510204081632653|0.38333333333333336|0.2857142857142857|0.5714285714285713|0.5714285714285714|0.5|0.4693877551020408|0.9096385542168673|0.47266881028938906|0.33149678604224087|0.4646302250803859|0.7108504398826978|0.5483870967741935|0.4744525547445253|0.7727272727272727|0.6170212765957448|0.6363636363636364|0.4883720930232558|0.5833333333333333|0.5116279069767442|0.6363636363636364|0.4883720930232558|0.6451612903225806|0.6022727272727273|0.5764705882352941|0.44043126684636125|0.5|0.4599771271303845|0.43548387096774194|0.5753424657534245|0.3548387096774194|0.2797202797202796|0.673469387755102|0.384180790960452|0.7959183673469387|0.8376623376623378
29|0.0|1.0|0.0|1.0|0.8902836051610189|0.6483060975724891|0.44339622641509435|0.6026690358605729|0.5749026272596441|0.6938775510204082|0.5625|0.8571428571428571|0.5357142857142857|0.8571428571428571|0.33333333333333326|0.7755102040816326|0.39156626506024106|0.617363344051447|0.5886134067952251|1.0|0.2328445747800587|0.8387096774193548|0.6277372262773722|0.5|0.1914893617021276|0.5909090909090909|0.7209302325581395|0.41666666666666663|0.39534883720930236|0.5909090909090909|0.7209302325581395|0.8709677419354839|0.125|0.6363636363636364|0.5138364779874216|0.8615384615384616|0.3967916655868555|0.3870967741935484|0.5296803652968034|0.7741935483870968|0.2797202797202796|0.836734693877551|0.3615819209039548|0.44897959183673464|0.4935064935064932
30|0.0|0.0|1.0|0.0|0.6422289749439845|0.0|0.4528301886792453|0.6780901393038548|0.5985968030794054|0.6326530612244897|0.6625000000000001|0.5714285714285714|0.6428571428571429|0.42857142857142855|0.33333333333333326|0.6122448979591836|0.3313253012048193|0.6495176848874598|0.5913682277318641|0.6061093247588424|0.4064516129032256|0.8709677419354839|0.43795620437956173|0.5454545454545454|0.4893617021276597|0.7272727272727273|0.34883720930232576|0.6666666666666666|0.4883720930232558|0.7272727272727273|0.34883720930232576|0.5483870967741935|0.3295454545454548|0.9333333333333332|0.47226133483525756|0.5249999999999999|0.5890475030450664|0.5161290322580645|0.4931506849315068|0.5161290322580645|0.5384615384615383|0.6326530612244897|0.3615819209039548|0.5510204081632653|0.2012987012987011
31|0.0|1.0|0.0|0.0|0.5094205138906647|0.45500632850502115|0.6320754716981132|0.46675552136267306|0.34983337927589675|0.26530612244897955|0.3|0.14285714285714285|0.6071428571428571|0.5714285714285714|0.375|0.5714285714285714|0.44578313253012036|0.5385852090032154|0.20431588613406793|0.5337620578778135|0.2404692082111437|0.6774193548387096|0.2992700729927007|0.5454545454545454|0.7659574468085104|0.6818181818181819|0.4651162790697674|0.16666666666666666|0.39534883720930236|0.6818181818181819|0.4651162790697674|0.6774193548387096|0.10227272727272729|0.2333333333333333|0.2704402515723272|0.4666666666666666|0.13488241356694441|0.564516129032258|0.5753424657534245|0.5483870967741935|0.44055944055944085|0.5306122448979591|0.384180790960452|0.5306122448979591|0.2597402597402596
32|0.0|1.0|0.0|0.0|0.6560636805189751|0.2568852134103166|0.5188679245283019|0.24174487656007582|0.35860828147175905|0.5816326530612245|0.34166666666666673|0.5|0.2857142857142857|0.2857142857142857|0.33333333333333326|0.4183673469387755|0.6265060240963854|0.33360128617363344|0.2520661157024795|0.4847266881028939|0.3659824046920821|0.4193548387096774|0.10948905109489049|0.6363636363636364|0.46808510638297873|0.6136363636363636|0.32558139534883734|0.375|0.2325581395348838|0.6136363636363636|0.32558139534883734|0.5806451612903225|0.3749999999999998|0.45|0.21350546176762664|0.4666666666666666|0.4469961887548619|0.3548387096774194|0.31506849315068486|0.5241935483870968|0.32867132867132876|0.5714285714285714|0.2881355932203391|0.6326530612244897|0.3701298701298701
